"Responder ID","flag_straightline","flag_longstring","flag_speeding","flag_inconsistent","flag_duplicate","n_flags","qc_remove","longstring_max","irv"
"2_ABaOnudEAcaN4lI3TQNFN3Hw8Y_bj5-4aij7W5NmM0CUnZBBXpnPzd9FxCXZZ5_wvA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,14,0.502865352970744
"2_ABaOnueDOV5LPKNuTDAxxmwNvMdDGJTr3eigPIZ6WV6NKxZUq75E9qXb5AxYVIgv9g",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0.496813804601715
"2_ABaOnuf8-IPmq5NYY9fCIkkGwROWVSuUyBxX9EPpA-rglII6EI8BawZZmKtp3TWXDw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,28,0.368118448019839
"2_ABaOnueMdh95UH9muICAdIHGqMpXr0pSVjVGz6BRITF6ZedUFqV7HhgaTrchSTUY1g",TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,58,0
"2_ABaOnufJmsrUP33GtAD8cAYowxZjq4P86dAtzwCaHe9416lZSf2uwJtfwY9i4RJbfw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,19,0.420655438791795
"2_ABaOnufRDPheS0KUnS1FcmTHcEcFb4WoUvbyNZee8npxgN8zALMvqnjfqULIYkPHcw",TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,58,0
"2_ABaOnufjcwTSAfYLOP2r-r4E4PhaHYqGU-5hCFjuaPd_no68o3I6Q6uZ1pqbpCfTFA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,14,0.524072654896633
"2_ABaOnud63cwB6AUzG6BqafTRQqWGLpdR9hlWpdLM91JM7sRGspSehJ8dNpJQbi1HZw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,1.14059981460813
"2_ABaOnuc7SI58yXn7dTwdClNGCykQCRuegeRKCtxgl3cXaZXMa8uyoaNsI70n_XV5VQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,19,0.255608593705383
"2_ABaOnuc-LZ0pDeGoLMtumTgc252-llMaPmYdO4G1AlCvrohPAv7brCWAwRyhepA4GA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,44,0.131306432859723
"2_ABaOnudv97NUnWhhHYcBU6fztOUs10OItLrDUi6xJ9XO3162IuChkHXnaH3ORULBCg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,22,0.744408477007925
"2_ABaOnufht28RKhoR9yPYAMVnOAS8PuikplIAgdoXm0fsrKz7GEHU-WrvLMAssl-FZg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0.59132670464587
"2_ABaOnudg3Q-VPpM0vdXH0_ixtMHXg6s_vPbMeYlpfU46ObUR4vLqXKhoPlr3mqTePQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0.822586480466546
"2_ABaOnucEIhV9vFxOVNZ45FTk8Zao0xQo8G-rFgi3KuOAX29F9-pSPJtYwvy67BYf2g",TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,58,0
"2_ABaOnue-jQ-1d9z-pV75tfLrn9KUV6LqB72mU3z66HF18lgjhdm_rOZiEGfvJOW6Ug",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0.879455642005493
"2_ABaOnudS0GwpMbYjKBfJvlxn8I11hJWDteJ54DzwIzOvHJBdqK5rGFNEDJ9fJfqZnQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,20,0.347839238026982
"2_ABaOnuehj6LNehqVAiRqgiaXF_3zexhvWT0udhd5AopMRdJTottVkpPsA-TN9wEDQQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,30,0.365231199928332
"2_ABaOnucfuz1ZFt_J4Bsxv674Em_HzIh9cNSDcbiMpaFspeHe1jLSQVbHHoiEkg3Xig",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,38,0.460476619909593
"2_ABaOnudZIcMxSHOXF82cuAFR5Wfa7lmY1ZIORR64a5ywfC3r48CkzKNQWSb7irxSuA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,22,0.223403795622112
"2_ABaOnudnF6vxlTKZ7SgFO-Dk3XyxG8nJtZ_NMTaT_CWbI0m82jZKNoi6sVge1sBO8A",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,18,0.706250719394245
"2_ABaOnufU7sFjWvsipRjkIkVZZipYV2JT-0ZPtRGpTRXB8_0fWsGET_q0sr9LCXeKHQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,19,0.776235038403791
"2_ABaOnuf8bPxcIFhpCv8tZSNk-h3C0lpT1TqooginyE2ic51pswMtG4VpDEnyqj-Odw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,57,0.131306432859723
"2_ABaOnudjC74wCD-aDa0OYSi450084PeQLsSADHI-HtkSedBEqm1tTq1xakawLlo42w",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,15,0.555454719624866
"2_ABaOnuf_g-udsFYUm002u-m8Ege-vL8AQi3fsIMSIu3GNg8tk7nUoR5M8xp5GbkiRg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0.819454911564458
"2_ABaOnudUqMN6almPB8156Vr-p0HhSaneel22vBtTc_NDdoxmbQDdtpCKcOYe2Icpxg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,11,0.51032888580585
"2_ABaOnuf5wRqK6oC5rc0v2nm8LCxdQu1KZKxRApIIiH8EC8N54Ei76yQ8fHj4lNiPpg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,22,0.347839238026982
"2_ABaOnucYh3l8pE1C--7rOk3I965tSC6rNOpFN1mv-lc1Q0rID4synoj2Lh3CqEujHA",TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,58,0
"2_ABaOnudn-HrR9yQBjYdZl4hFIu0M66LZDgEATxaZMOieMj9_bxtrvKoL-Mf53J9E3A",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0.603729085126322
"2_ABaOnue98bKsNQSXkGDd4w9ydCBVzJelpDEZSXPF-gkih5nz2ob8GrOm7ggzb-Zggg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.544454527029044
"2_ABaOnudn_dWnZTlPIJ-VrMWrjLtr69DvG3wAeuOO_Llr632I3QMc6Gearp60vDg2kw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.673812279871588
"2_ABaOnud_kLicEz72ziEpYCk038TqHwYdjuxjXF8Q_inJ659k65x3dHKZEEYjYbeJ8Q",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0.942381172696138
"2_ABaOnuf6CuCMhcweqAE8IMbAfXaHJ6Z-rl6YW4p1zfQsLlGeOi-6Eo6-hM-FIYXKkA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,16,0.627076104162304
"2_ABaOnuf13TgQh_Nwkq34e0p4ClukSdURs-l9JDmkzf_Q0UUvXblC3F_aiwqzog2-XQ",TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,58,0
"2_ABaOnueqXSLTBJfE1JmzEQBWnh517cpkvkxgfdvMq0oQG57JLWoeJaKxo0SW6AIXsQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.48945319317802
"2_ABaOnueYUtcgBS0PRx1DJ9HckuBkP63T6227XoSoT9FJb0mI7ELULWom9sGcAec_Vw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.61243417612401
"2_ABaOnuckqrd4Wv1tlE-a1kSWO2k8b6o9ArAJyiAOSbzuNRR65NoSXWmsD5wviwjN4g",TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,58,0
"2_ABaOnueS4zy-taODEG7tTip6Iq7-1nR6co0id-5NIMShbiCUJpPF6pnE0Y5phX14-g",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.725684690352816
"2_ABaOnudeqtNYw6KIkFXb3lEz1QudLyvL9JODI4oE_eoef0At1sN2ZTsUvL7SuSdZWQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,11,0.654455620886259
"2_ABaOnudZTYAXLv9QOgvar0G6YbfA-MQQvG_rBipk0Th75t1dyQq-qGXSF8P8tc9aGA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,24,0.396978911912619
"2_ABaOnue-AnDlbZvX6V7uRBLZ2u9BMoLgnvpR10_ias5trm9A7mO5ChGktySoFfArjw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.686266630018766
"2_ABaOnuewTbfxSxsb_rHfmQufzlus4Tbn0CGN2Dv4fWph8wPAe2hixbuZlECUnemYCw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.647252090925554
"2_ABaOnufVFEa0-eUsUF24_stY6OCf9W1XLo8ngtZubGcE3GXMtJK3KXwrQs2Z0J11nA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,25,0.436188185410092
"2_ABaOnufymi_MW_0w3CZR-saaf-E7uRshpGJdwwYDa22eInaLlBaZSdj4Lju1db5THQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,30,0.866287319835727
"2_ABaOnueIbKw1JUPlwfDtE1O8rK9xCbFMv6OAg-lmNlQ83hGGCUijNqUmRIjRGarCVg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,14,0.626110628448568
"2_ABaOnueOBZ4TJrNcvPpwsQkAhTkMYHpSvAI5929Xa7uuwIFxcMzbpvqXiKwbhAxIlg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.504366895139125
"2_ABaOnudlahXWe7PkCCoSHDFke-RzbSTCkGp5irleizVvUK_yn4UrR9hAeXEtIvm0lQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,30,0.422091127056978
"2_ABaOnuelio088KE_UJSKAHr4XZzn0h-tZ6vrFZv0W3q5YNGC5AjK6BjV1L34NUhwgQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,15,0.501660883329843
"2_ABaOnufpS8oja-YYrfTqCo9jumb-FRaoYDYA_Lw5BpziYH3bXx7jqCsC9eBuYhEYVg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.48945319317802
"2_ABaOnufKOUCkK6Bg7a63ptOL5IHf0-lylGU1oKkqd6PUWbymBhnRt3xVSseRIItPjw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,33,0.255608593705383
"2_ABaOnud4sNi0FsjFppNCQc-6op_dERgf0vohJ43DeAsXlFbnjSfuVpkeZjz7pBwizw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.599455288131016
"2_ABaOnuf4oqG_6MgRdYM6C_S6BDERd-YnPn8UF8l2J3N3IHmxSsqNDYsgsrgXKPF9Qg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0.579181056065182
"2_ABaOnudmNS6v31kI7W66-4XEAhyMF-lGeQx6qN-gqd-F83bAPeQobIDlZTGZvea_FA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.628040095667852
"2_ABaOnuf91L_vXRkzXTho4mVW9iqHSE-4zpqEUHj_y1BN0TLzmhsLF-PHM3AG9Zgakg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0.579181056065182
"2_ABaOnudh5f96jFAdQ9Kfq88Fawgxqf1sHt07jKBcEV0-oqeTWMBi60W6O_dmP03NhQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0.89361518248845
